pupilId,dob
1084627,2009-05-12
1084632,2003-12-20
1084637,2005-04-16
1084763,2009-01-03
1084855,2005-07-22
1084869,2009-07-06
1084871,2010-11-09
1084884,2008-07-29
1085131,2006-06-15
1085137,2005-09-04
1085150,2007-09-21
1085169,2007-12-21
1085216,2006-11-05
1085271,2006-07-24
1085495,2005-05-28
1085500,2006-11-23
1086184,2010-11-26
1086211,2010-11-26
1086215,2006-11-20
1086306,2004-07-20
1086314,2006-10-28
1086448,2002-07-23
1086449,2005-07-05
1086450,2011-04-05
1086455,2010-04-23
1086677,2004-03-02
1086678,2004-03-02
1086681,2011-04-15
1086703,2007-12-21
1086705,2010-12-05
1086884,2008-10-06
1086887,2005-05-26
1086908,2011-12-13
1086911,2005-06-02
1087069,2010-01-04
1087071,2008-12-26
1087072,2010-12-02
1087344,2008-06-28
1087528,2009-04-13
1087540,2011-09-29
1087558,2009-06-27
1087717,2005-07-07
1087859,2009-10-27
1087941,2008-10-21
1088048,2010-06-04
1088079,2007-06-26
1088213,2011-09-21
1089030,2010-02-02
1089995,2009-03-14
1090265,2011-07-08
1090267,2006-06-24
1090274,2008-08-05
1090276,2008-12-26
1090530,2008-11-18
1090537,2006-05-02
1090711,2008-04-22
1091004,2010-07-20
1091099,2008-08-15
1091115,2003-01-11
1091123,2011-04-11
1091189,2010-04-09
1091230,2005-11-05
1091599,2008-08-13
1091661,2006-05-06
1091796,2008-03-20
1091887,2009-05-28
1092082,2008-07-27
1092273,2009-03-09
1092278,2011-05-31
1092290,2007-06-26
1092291,2007-06-22
1093266,2011-05-29
1093362,2007-05-29
1094602,2008-07-16
1094821,2007-12-09
1094835,2007-10-17
1094842,2010-02-10
1094845,2011-10-26
1094886,2009-10-24
1094897,2007-10-17
1095032,2005-08-31
1095089,2008-09-05
1095102,2007-07-03
1095133,2010-07-16
1095139,2004-08-28
1097333,2007-07-26
1097952,2007-10-18
1097959,2011-07-01
1097996,2007-09-13
1098008,2010-07-04
1098351,2007-05-22
1098907,2006-12-23
1099361,2009-05-31
1099362,2011-08-10
1099414,2006-10-15
1099422,2009-01-01
1099524,2008-10-01
1099525,2009-07-28
1099730,2012-05-11
1100508,2008-01-12
1100570,2006-06-18
1100587,2007-10-14
1100648,2005-09-02
1101977,2008-04-04
1101981,2007-03-07
1101982,2007-10-14
1101984,2009-09-05
1102027,2005-12-26
1102087,2009-11-22
1102173,2010-01-23
1102259,2010-03-25
1102316,2009-04-19
1102413,2010-08-19
1102679,2010-04-04
1102819,2007-03-04
1102841,2009-09-24
1102996,2009-07-09
1103005,2010-05-25
1103366,2009-04-19
1104476,2007-11-06
1104478,2006-06-18
1104498,2010-04-08
1104893,2007-07-07
1104903,2009-05-20
1104910,2005-02-16
1104931,2009-07-15
1105213,2010-06-25
1105426,2011-06-06
1105429,2010-10-29
1105435,2006-07-24
1105746,2010-10-02
1106689,2010-12-05
1106780,2012-07-17
1106784,2007-08-22
1107217,2009-04-10
1107220,2006-07-20
1107543,2007-07-13
1107746,2012-11-15
1107753,2007-02-24
1107761,2008-04-16
1107781,2006-07-05
1107819,2008-09-14
1107821,2011-07-11
1108507,2004-07-07
1108603,2010-01-08
1108904,2008-11-10
1108913,2008-02-03
1109628,2007-02-04
1109653,2009-05-17
1109666,2007-07-25
1109717,2007-11-05
1109803,2007-02-22
1110322,2008-01-22
1110323,2011-04-10
1110651,2010-02-04
1110756,2008-09-20
1110797,2004-08-02
1110833,2006-09-24
1111021,2008-04-17
1111202,2006-09-15
1111456,2009-02-11
1112275,2011-07-28
1112276,2006-10-20
1112279,2010-02-26
1112921,2010-04-21
1112922,2009-10-26
1112937,2007-05-11
1113127,2008-01-11
1113160,2010-04-06
1113274,2006-08-30
1114140,2009-09-12
1114170,2006-09-03
1114521,2010-02-04
1116696,2005-05-29
1117613,2007-08-23
1117638,2012-08-02
1117881,2009-06-17
1118040,2008-08-25
1118042,2009-03-09
1118049,2009-12-21
1118173,2010-08-18
1118187,2012-04-07
1118188,2009-05-28
1118191,2011-01-01
1118196,2011-05-30
1118279,2007-05-04
1118284,2009-10-22
1118293,2008-01-07
1118310,2009-12-29
1118494,2006-04-05
1118648,2010-08-11
1119366,2006-10-30
1119367,2007-06-25
1119384,2010-04-03
1119621,2002-02-22
1120356,2006-12-25
1120361,2009-06-05
1120370,2008-02-04
1120372,2006-05-23
1120659,2010-08-07
1120812,2011-05-31
1120825,2010-10-22
1120853,2005-10-31
1120855,2009-03-31
1120929,2005-05-02
1120978,2009-05-24
1121021,2009-09-25
1121229,2006-07-08
1121232,2011-06-28
1121233,2004-08-23
1121234,2009-05-19
1122538,2010-04-17
1122792,2007-03-14
1122794,2006-02-11
1122857,2012-02-26
1122886,2007-03-27
1123124,2008-10-01
1123166,2011-12-16
1123248,2010-06-28
1123251,2007-08-23
1123253,2008-12-17
1123260,2006-09-27
1123262,2008-11-27
1123289,2007-03-25
1123293,2008-05-11
1123331,2009-04-05
1123380,2003-03-24
1123395,2006-09-25
1123445,2009-08-26
1123451,2008-04-21
1123453,2012-09-24
1123456,2009-02-04
1123596,2007-10-02
1123633,2007-10-08
1123635,2007-08-12
1123910,2007-06-28
1124435,2009-04-20
1124443,2009-12-16
1124522,2007-06-12
1124665,2007-11-01
1124673,2011-03-17
1124786,2007-06-14
1124790,2008-04-20
1124799,2010-02-04
1124807,2006-05-11
1124810,2006-01-16
1124826,2005-09-01
1124844,2006-02-09
1124845,2009-09-12
1124846,2007-09-17
1124887,2001-12-05
1125653,2012-05-31
1125862,2009-12-17
1125876,2005-01-24
1126003,2006-08-29
1126960,2010-08-18
1127518,2010-06-02
1127753,2010-07-16
1127789,2007-08-14
1127837,2011-06-10
1127842,2008-05-14
1127901,2008-08-08
1128175,2007-03-02
1128471,2009-11-22
1128492,2011-06-04
1128517,2009-10-01
1128603,2006-07-30
1128632,2009-03-01
1128634,2009-09-25
1128689,2011-01-14
1128795,2010-12-13
1128860,2007-04-23
1128866,2012-03-26
1128891,2011-04-01
1128962,2010-01-08
1128966,2007-04-23
1128974,2010-03-09
1129073,2007-03-31
1129384,2004-08-25
1129387,2010-04-29
1129413,2006-12-08
1129445,2010-06-24
1129471,2007-03-06
1129586,2012-06-28
1129588,2009-09-06
1129597,2009-11-30
1129621,2007-04-02
1129622,2005-11-02
1129703,2008-02-14
1129711,2010-12-09
1129762,2011-06-28
1129794,2007-01-07
1129795,2006-10-02
1129803,2008-08-17
1129897,2005-07-30
1129917,2006-01-06
1129941,2008-03-02
1129943,2005-06-01
1129945,2005-11-25
1129947,2009-08-06
1129948,2006-01-05
1129950,2010-10-04
1129957,2012-05-15
1130434,2008-09-05
1130671,2007-05-12
1130676,2009-04-08
1131105,2009-05-28
1131153,2011-03-30
1131176,2010-03-31
1131177,2011-07-05
1131416,2010-07-29
1131428,2010-09-12
1131429,2010-06-23
1131505,2007-02-19
1131506,2008-02-08
1131511,2007-05-12
1131512,2005-09-02
1131527,2011-01-03
1131529,2008-01-10
1131539,2010-10-31
1131547,2008-06-25
1134080,2009-06-03
1135721,2009-12-09
1135722,2012-01-18
1135846,2004-08-06
1135868,2009-04-14
1135958,2007-11-02
1137784,2007-01-29
1137822,2005-07-15
1137827,2009-04-21
1137936,2009-10-09
1137937,2008-08-16
1137960,2008-12-25
1138324,2007-01-07
1138330,2007-07-30
1138352,2007-12-09
1138356,2005-12-21
1138815,2007-11-29
1138995,2008-11-20
1140102,2009-11-26
1140123,2011-10-25
1140128,2010-07-01
1140184,2010-01-04
1140220,2006-08-27
1140310,2009-11-20
1140830,2005-02-08
1140860,2008-08-23
1140865,2005-02-05
1140910,2011-09-01
1140923,2011-08-05
1141118,2008-04-08
1141122,2010-02-26
1141209,2007-04-07
1142011,2005-09-07
1142012,2011-01-21
1142018,2008-09-25
1142531,2010-03-06
1142564,2007-10-04
1142585,2010-07-08
1143115,2009-09-24
1143118,2005-11-28
1143151,2011-10-16
1143159,2005-12-26
1143165,2002-02-06
1143219,2007-03-14
1143254,2003-05-11
1143314,2007-09-06
1143354,2006-10-15
1143430,2011-05-23
1143437,2006-05-16
1143448,2008-05-29
1143467,2008-07-25
1143476,2008-08-07
1143480,2011-06-28
1143505,2009-03-04
1143635,2006-10-09
1143664,2009-09-14
1143679,2007-02-01
1143681,2010-07-11
1143686,2009-10-29
1143699,2008-10-28
1143721,2007-01-12
1143723,2011-10-16
1143726,2007-03-11
1143735,2009-10-21
1143747,2010-04-09
1143749,2006-12-03
1143750,2010-06-29
1143764,2009-05-08
1143769,2012-02-05
1143776,2010-08-20
1143835,2008-04-21
1143837,2011-07-28
1143839,2010-01-27
1143849,2008-02-14
1143908,2011-05-17
1144054,2011-09-21
1144214,2008-05-15
1144269,2008-02-19
1144289,2007-07-03
1144534,2006-02-13
1144546,2009-08-31
1144600,2011-10-02
1144606,2007-03-07
1144673,2009-12-05
1144677,2012-01-03
1144690,2010-09-04
1144691,2009-05-12
1144719,2009-09-09
1144724,2007-08-09
1144726,2005-05-10
1144729,2009-11-16
1144741,2009-11-20
1144748,2010-06-20
1145246,2009-09-03
1145250,2009-10-27
1145448,2010-08-06
1145524,2004-10-07
1145597,2009-10-25
1145598,2010-06-05
1145843,2011-07-18
1145899,2010-07-18
1145940,2010-12-15
1145970,2009-03-18
1145995,2006-04-14
1146050,2008-03-18
1146267,2011-08-21
1146646,2010-10-21
1146929,2012-04-03
1146931,2010-01-18
1146932,2010-09-15
1146933,2005-10-28
1146935,2011-08-02
1146945,2009-07-28
1147033,2010-07-19
1147039,2011-06-24
1147045,2009-09-04
1147046,2010-06-16
1147047,2010-06-16
1147057,2010-05-09
1147073,2011-11-10
1147083,2009-10-02
1147097,2010-12-28
1147220,2008-11-22
1147235,2009-01-14
1147331,2009-11-27
1147341,2009-08-19
1147394,2010-11-19
1147413,2010-08-09
1147421,2009-09-21
1147993,2003-07-27
1147998,2009-12-02
1148016,2004-03-07
1148022,2008-05-27
1148075,2008-10-15
1148319,2008-04-11
1148340,2010-10-27
1148765,2002-11-10
1148785,2009-10-03
1148786,2008-02-24
1148796,2006-10-20
1148806,2008-07-04
1148810,2006-08-31
1148817,2011-03-18
1148818,2008-10-11
1148824,2008-05-24
1148829,2006-10-20
1148830,2007-07-05
1148873,2009-10-27
1148908,2005-05-14
1148917,2009-03-31
1148919,2005-08-05
1149161,2007-05-31
1149201,2011-11-28
1150962,2011-06-30
1151063,2007-11-02
1151684,2010-08-24
1151944,2008-08-12
1151953,2006-12-05
1151963,2006-11-21
1152001,2010-04-05
1152009,2008-11-29
1152014,2004-04-14
1152017,2006-11-01
1152067,2002-01-31
1152389,2007-07-11
1152579,2009-04-02
1152593,2006-08-09
1152597,2006-08-17
1152599,2011-03-01
1152959,2008-04-14
1153030,2009-01-17
1153340,2007-01-04
1153413,2007-08-07
1153416,2009-03-27
1153502,2004-03-27
1153539,2010-12-22
1153574,2006-06-14
1153606,2008-01-01
1153614,2010-01-17
1154077,2010-08-09
1154087,2009-11-15
1154134,2009-11-28
1154163,2006-11-17
1154180,2010-07-11
1154194,2009-08-07
1154196,2008-11-10
1154197,2008-11-10
1154225,2007-09-04
1154230,2009-12-19
1160212,2005-10-13
1160228,2008-04-29
1161916,2008-04-23
1161917,2010-10-08
1161929,2006-03-02
1162623,2009-12-15
1164376,2012-09-06
1164396,2010-04-17
1165536,2008-06-23
1165798,2009-05-24
1166434,2006-09-17
1166437,2004-01-09
1166530,2013-02-20
1166533,2008-02-16
1166534,2007-10-20
1166542,2009-10-10
1166656,2010-01-03
1166690,2007-01-03
1166696,2010-01-16
1166702,2011-10-13
1167652,2009-03-25
1168079,2011-05-22
1168628,2010-02-02
1168864,2011-03-21
1168865,2010-05-02
1169533,2007-12-31
1169695,2010-08-12
1169725,2008-04-21
1169727,2008-04-21
1169730,2006-12-18
1169735,2010-04-27
1170151,2009-03-28
1170160,2011-01-06
1170202,2008-05-25
1170612,2007-05-27
1170688,2010-07-08
1170716,2009-09-12
1170723,2008-03-30
1170733,2004-08-02
1170802,2006-12-04
1171047,2007-12-21
1171105,2006-10-31
1171362,2010-12-15
1171366,2007-07-26
1171373,2006-12-17
1171381,2005-05-16
1171390,2008-04-20
1171427,2008-12-15
1171428,2008-04-24
1171804,2006-10-17
1171966,2010-04-28
1172012,2007-07-09
1172019,2010-05-25
1172020,2010-08-15
1172022,2010-09-12
1172376,2010-12-15
1172397,2008-08-22
1172407,2007-10-20
1172409,2010-04-01
1172418,2010-01-10
1172426,2007-11-30
1172438,2006-05-13
1172439,2008-05-26
1172440,2009-11-13
1172543,2008-10-17
1172547,2007-06-12
1172553,2004-08-21
1173152,2009-10-28
1173169,2005-09-28
1173253,2009-08-23
1173359,2009-12-11
1174161,2006-12-22
1174264,2009-06-24
1175147,2010-04-09
1175151,2007-11-23
1175152,2010-11-20
1175156,2009-05-15
1175157,2010-06-20
1175412,2008-02-11
1175498,2006-07-01
1175516,2012-06-30
1175533,2008-06-04
1175570,2011-09-05
1175787,2006-08-23
1176006,2009-07-25
1176096,2007-07-06
1176219,2011-07-04
1176222,2007-09-20
1176223,2011-06-08
1177161,2006-06-30
1177208,2007-12-21
1177448,2008-09-21
1177464,2004-09-12
1177473,2011-07-11
1177491,2006-11-09
1177527,2010-10-04
1177589,2007-04-16
1177724,2008-03-28
1177728,2011-02-19
1177748,2011-09-24
1177806,2006-10-28
1177814,2007-10-02
1177820,2007-12-07
1177861,2008-02-22
1177870,2008-05-20
1178006,2007-10-23
1178163,2006-08-24
1178213,2011-01-08
1178219,2004-03-29
1178273,2010-06-08
1178293,2010-06-03
1178295,2010-11-03
1178299,2008-02-28
1178305,2005-03-24
1178535,2010-07-28
1178536,2008-11-18
1178537,2009-04-18
1178541,2007-08-20
1178795,2012-03-08
1178893,2013-02-13
1182773,2011-05-28
1184858,2008-12-31
1184859,2006-11-14
1185070,2008-02-14
1185411,2009-01-10
1185436,2009-07-02
1185516,2005-10-09
1185603,2007-04-16
1185654,2011-12-19
1185660,2007-08-17
1185676,2011-03-19
1185677,2008-07-10
1185683,2007-09-10
1185684,2011-01-28
1185685,2009-09-08
1185689,2008-03-07
1185737,2009-08-13
1185744,2012-03-04
1185747,2009-03-25
1185845,2011-03-14
1186035,2006-07-19
1186358,2011-12-08
1186380,2010-07-15
1186531,2009-07-12
1186601,2009-09-27
1186605,2011-08-11
1186641,2011-05-14
1186694,2007-11-09
1187002,2009-08-25
1187083,2009-04-01
1187148,2007-04-20
1187149,2011-03-24
1187155,2008-09-15
1187163,2011-05-20
1187178,2008-05-22
1187186,2008-06-10
1187188,2007-03-21
1187189,2007-06-02
1187212,2006-06-09
1187214,2007-05-21
1187220,2005-11-23
1187348,2007-06-22
1187350,2006-03-14
1187383,2006-10-07
1187426,2008-09-04
1187427,2011-04-15
1187435,2011-07-29
1187447,2007-10-30
1187741,2010-06-17
1187828,2005-12-29
1187995,2011-05-17
1188092,2010-01-16
1188096,2008-11-16
1188099,2013-07-20
1188372,2007-01-13
1188396,2007-03-10
1188397,2005-05-14
1188398,2012-01-07
1188399,2010-01-21
1188409,2012-01-16
1188510,2011-01-18
1188604,2007-07-07
1188624,2011-10-04
1188641,2010-10-22
1188661,2009-03-12
1188672,2004-12-29
1188837,2011-08-24
1188838,2010-07-23
1188870,2007-01-16
1188928,2010-03-21
1188930,2007-02-28
1188935,2006-08-02
1188947,2007-07-26
1188949,2006-11-20
1188971,2009-03-19
1188978,2008-02-02
1189009,2008-02-15
1189032,2006-04-26
1189035,2008-09-07
1189038,2009-01-23
1189078,2010-03-19
1189080,2006-08-20
1189118,2010-06-08
1189180,2011-01-25
1189194,2011-05-26
1189198,2006-05-10
1189204,2011-06-19
1189255,2010-05-18
1189283,2010-05-21
1189289,2007-02-24
1189388,2004-02-19
1189395,2006-09-19
1189400,2003-09-23
1189401,2006-01-09
1189483,2007-07-16
1189486,2010-01-06
1189492,2009-05-08
1189495,2009-07-23
1189568,2005-05-28
1189571,2006-12-17
1189576,2010-04-28
1189580,2008-11-19
1189582,2007-12-13
1189670,2010-03-30
1189716,2010-09-06
1189786,2004-08-23
1189799,2010-02-23
1190261,2008-11-21
1190274,2013-04-14
1190303,2005-12-22
1190305,2011-06-16
1190324,2010-07-11
1190370,2009-12-29
1190380,2009-12-22
1190388,2010-06-12
1190391,2009-06-24
1190393,2010-09-01
1190630,2008-05-15
1190640,2012-03-20
1190677,2010-09-23
1190715,2007-03-28
1190731,2008-11-04
1190993,2011-10-08
1191072,2008-09-25
1191084,2010-12-24
1191097,2005-08-05
1191105,2008-06-05
1191107,2007-09-10
1191217,2004-07-15
1191219,2010-05-15
1191331,2008-09-15
1191399,2013-03-14
1191479,2008-07-08
1191534,2009-03-14
1191566,2009-04-04
1191567,2011-07-15
1191668,2007-01-09
1191679,2005-08-04
1191693,2009-07-15
1191697,2007-02-08
1191739,2009-01-29
1191742,2009-01-29
1191796,2011-08-17
1191798,2004-07-13
1191799,2010-02-17
1192065,2007-04-20
1192194,2007-12-21
1192204,2009-07-14
1192485,2006-06-13
1192488,2009-07-24
1192526,2008-02-04
1192536,2007-11-15
1192541,2011-02-03
1192685,2008-08-24
1192742,2011-02-14
1192750,2009-01-16
1192753,2007-06-14
1192774,2008-03-23
1192787,2011-12-25
1192894,2011-02-04
1192912,2005-03-16
1192925,2010-05-04
1192999,2013-08-06
1193029,2008-01-15
1193054,2012-06-08
1193071,2008-07-25
1194317,2012-05-02
1194365,2008-07-22
1194989,2010-07-05
1194992,2010-10-04
1195223,2011-04-15
1195224,2009-05-28
1195780,2009-12-23
1195950,2006-07-19
1196703,2009-04-27
1196711,2009-09-03
1196729,2009-06-18
1196731,2009-04-27
1196761,2011-02-02
1196762,2012-04-02
1196809,2006-07-11
1197724,2007-07-22
1197885,2008-12-24
1197968,2006-05-01
1197969,2010-12-28
1198183,2009-08-14
1198185,2007-07-29
1198353,2008-04-16
1198420,2008-09-11
1198698,2010-01-07
1198875,2007-11-21
1198883,2008-09-08
1199053,2007-07-27
1199198,2007-08-08
1199200,2005-08-21
1199387,2008-01-30
1199432,2008-09-30
1199435,2009-09-10
1199545,2011-03-09
1199809,2010-01-25
1199814,2012-12-03
1199817,2007-11-01
1199819,2008-02-05
1200228,2008-12-25
1200229,2006-11-18
1200235,2008-06-09
1200237,2010-10-17
1200249,2009-03-27
1200254,2010-08-07
1200301,2010-12-18
1200302,2005-10-04
1200312,2010-12-22
1200314,2008-07-12
1200317,2011-03-18
1200327,2005-10-04
1200411,2006-08-11
1200412,2010-11-15
1200620,2007-03-06
1200679,2010-09-22
1200789,2010-12-16
1200796,2010-11-22
1200874,2008-03-17
1200876,2005-04-18
1200877,2010-11-03
1200880,2011-02-18
1200882,2004-06-21
1200910,2009-08-14
1200912,2011-02-10
1200916,2012-11-08
1200921,2006-04-23
1200937,2008-01-13
1200996,2008-01-18
1201178,2006-02-13
1201226,2009-10-11
1201265,2009-12-05
1201266,2008-09-08
1201295,2006-10-13
1201330,2010-01-05
1201331,2012-03-04
1201388,2011-03-12
1201668,2011-02-26
1201676,2011-06-06
1201700,2011-02-16
1201706,2009-07-09
1201751,2008-09-22
1201804,2005-01-02
1201859,2010-04-12
1201867,2011-07-06
1201880,2010-02-26
1201885,2011-07-06
1201888,2011-12-01
1201921,2003-06-04
1201959,2011-01-28
1202110,2008-03-26
1202156,2007-07-16
1202184,2005-11-27
1202185,2010-07-05
1202192,2007-01-28
1202310,2011-11-29
1202322,2008-12-04
1202375,2011-08-09
1202383,2011-05-01
1202433,2009-08-16
1202917,2011-09-05
1202918,2007-07-28
1202996,2008-04-08
1203086,2009-05-26
1203090,2010-11-30
1203094,2007-01-16
1203102,2008-05-03
1203195,2012-02-01
1203294,2007-04-30
1203296,2006-04-17
1203298,2010-04-08
1203299,2010-10-29
1203312,2012-06-19
1203313,2012-06-19
1203321,2010-08-16
1203415,2009-07-03
1203430,2006-03-26
1203431,2008-02-13
1203631,2008-06-24
1203636,2010-07-02
1203723,2011-02-23
1203725,2011-04-06
1203726,2009-05-25
1203727,2008-12-14
1203796,2006-08-21
1203797,2010-02-01
1203800,2010-10-12
1203892,2011-06-22
1203897,2008-01-21
1204115,2010-10-02
1204120,2013-06-25
1204122,2010-10-09
1204137,2010-07-02
1204138,2007-08-25
1204170,2009-06-24
1204172,2012-10-18
1205290,2011-01-12
1205294,2009-06-14
1205295,2012-04-13
1205308,2011-09-19
1205378,2008-09-07
1205470,2011-11-04
1205479,2007-08-14
1205522,2008-06-21
1205784,2010-11-19
1205919,2007-03-21
1205922,2008-07-20
1205982,2007-03-14
1205987,2011-02-15
1205988,2011-06-18
1206905,2005-02-05
1206967,2004-03-28
1207020,2007-08-06
1207077,2007-12-06
1207094,2012-01-17
1207095,2012-01-17
1207113,2010-01-21
1208924,2007-10-22
1208926,2008-06-23
1208932,2006-06-29
1210036,2006-01-05
1210098,2007-12-29
1213088,2011-12-20
1213111,2011-11-15
1213119,2011-10-18
1213165,2007-05-17
1213166,2008-08-05
1213387,2010-07-19
1213415,2009-02-05
1213418,2010-01-13
1213427,2010-11-03
1213772,2011-05-05
1213978,2011-05-05
1215514,2013-05-03
1215686,2012-01-12
1215716,2011-02-10
1215717,2005-07-27
1216539,2008-11-17
1216603,2008-08-13
1216604,2011-07-06
1216607,2012-06-17
1216621,2011-07-21
1216632,2009-09-15
1216635,2012-05-06
1216927,2012-11-04
1216943,2008-06-10
1216963,2012-07-31
1216964,2010-02-16
1216965,2005-07-20
1217181,2007-03-01
1218981,2012-04-07
1219033,2008-04-02
1219104,2012-06-05
1222636,2007-06-28
1222756,2009-10-10
1222769,2008-06-08
1222902,2008-09-11
1223025,2008-12-04
1223161,2011-01-16
1223947,2010-06-12
1224140,2009-09-03
1225286,2010-04-01
1225518,2010-07-20
1226060,2009-02-14
1226067,2008-06-14
1226135,2009-06-06
1226816,2010-05-04
1226840,2009-06-28
1227431,2008-08-17
1227797,2003-12-31
1227819,2006-09-15
1227820,2006-09-15
1227926,2008-04-17
1227989,2009-04-08
1227995,2009-09-01
1228004,2009-01-22
1228470,2007-08-06
1228590,2004-10-04
1229689,2011-06-02
1229750,2007-01-01
1230173,2011-09-10
1230490,2007-06-21
1230532,2010-07-25
1230622,2008-01-31
1230634,2008-01-26
1230667,2011-01-09
1230710,2009-05-12
1231246,2013-06-21
1231336,2012-05-05
1231348,2008-01-23
1231349,2011-02-16
1231354,2011-01-09
1231355,2010-10-29
1231357,2008-07-04
1231360,2009-03-28
1231378,2011-05-24
1231386,2007-09-23
1231387,2013-06-13
1231388,2002-02-19
1231391,2010-05-14
1231398,2011-05-04
1231401,2010-06-29
1231434,2010-12-15
1231814,2008-08-02
1232602,2013-05-25
1232609,2006-01-21
1232610,2012-11-16
1232614,2008-08-12
1232625,2009-07-09
1232813,2011-02-06
1233455,2010-12-18
1233479,2013-04-02
1233837,2008-01-01
1233854,2009-06-01
1234073,2008-07-11
1235418,2007-02-16
1235455,2011-04-29
1235714,2012-10-07
1235917,2007-02-15
1235921,2007-05-13
1235931,2013-05-29
1235938,2013-07-21
1235940,2008-11-18
1235941,2010-07-24
1236043,2011-11-06
1236060,2008-06-16
1236063,2010-06-18
1236082,2012-05-10
1236131,2006-12-17
1236136,2011-07-03
1236138,2013-12-31
1236178,2004-10-29
1236189,2007-07-25
1236659,2007-09-24
1237374,2006-06-12
1238220,2009-02-02
1238317,2011-07-14
1238318,2008-07-14
1238319,2006-03-02
1239204,2010-06-18
1239776,2010-10-02
1239845,2011-03-27
1240341,2008-09-16
1241017,2010-05-26
1241018,2011-12-23
1241250,2005-03-23
1241269,2008-09-01
1241270,2010-11-08
1241271,2011-07-22
1241284,2006-11-20
1241514,2008-07-07
1241531,2010-12-16
1241569,2007-01-20
1241863,2009-11-09
1242689,2011-08-30
1242874,2007-07-06
1242958,2009-10-13
1242965,2010-05-06
1242966,2009-01-05
1245082,2007-11-14
1245126,2010-03-02
1245181,2007-01-18
1245296,2010-10-11
1245303,2011-07-19
1245365,2011-01-01
1245380,2011-01-01
1245410,2012-04-21
1245414,2012-03-08
1245415,2008-01-11
1245424,2010-06-01
1245516,2011-11-01
1245660,2007-10-23
1246290,2006-08-25
1246324,2013-02-02
1246365,2011-06-30
1246748,2010-09-24
1246835,2008-01-11
1246857,2013-06-16
1246974,2007-01-18
1247228,2005-03-07
1247229,2007-09-27
1247246,2013-01-31
1247252,2010-02-07
1247273,2012-12-12
1247277,2011-12-19
1247278,2008-02-19
1247740,2012-11-22
1248266,2011-04-04
1248317,2013-09-03
1248350,2008-04-22
1248806,2005-09-29
1248877,2010-09-01
1248878,2009-04-10
1248967,2008-11-02
1248971,2010-12-31
1248981,2011-11-22
1248984,2006-09-07
1249146,2010-10-19
1249147,2012-05-30
1249148,2010-05-23
1249149,2012-09-05
1249170,2013-06-28
1249174,2012-04-24
1249230,2008-06-27
1249556,2010-02-23
1249608,2010-10-01
1249632,2010-08-27
1249639,2011-08-09
1249652,2008-07-29
1249669,2012-01-25
1249678,2010-06-29
1249705,2006-10-20
1250061,2013-08-13
1250070,2010-08-19
1250110,2006-07-14
1250282,2007-11-13
1250307,2013-03-25
1250481,2007-07-30
1251233,2012-07-23
1251236,2012-08-23
1251558,2007-01-20
1251566,2011-04-26
1251569,2008-03-07
1251797,2008-04-08
1251840,2005-07-12
1251928,2012-06-06
1252009,2008-01-10
1252429,2009-03-14
1252710,2007-12-01
1252776,2007-10-02
1253147,2009-06-05
1253261,2011-08-03
1253626,2005-08-08
1253641,2006-10-04
1253648,2008-08-13
1253651,2009-10-10
1253652,2011-03-28
1253656,2010-05-08
1253669,2007-08-27
1254138,2010-09-06
1254164,2006-11-24
1255275,2012-10-30
1255281,2007-04-14
1255706,2008-11-27
1256202,2008-03-09
1257547,2006-07-08
1258118,2008-02-14
1258499,2008-11-05
1258501,2008-12-30
1258507,2009-06-10
1258508,2012-05-02
1258606,2010-03-13
1258618,2012-03-26
1258624,2007-01-07
1258629,2010-06-15
1258636,2010-03-10
1258637,2009-02-09
1258689,2012-07-06
1258729,2010-07-05
1258775,2007-03-09
1259344,2011-01-06
1259345,2007-02-12
1259369,2008-05-29
1259459,2007-07-10
1259460,2011-05-06
1259573,2009-03-14
1259580,2009-04-24
1259718,2010-09-14
1259872,2008-09-30
1259901,2009-06-03
1259906,2010-01-22
1259911,2009-09-20
1259977,2011-07-09
1260041,2011-11-09
1260044,2008-04-22
1260046,2012-10-22
1260049,2012-05-22
1260059,2009-12-22
1260064,2012-08-06
1260093,2009-09-10
1260094,2013-07-02
1260231,2007-08-12
1260818,2011-07-13
1260829,2010-03-25
1261056,2004-07-02
1261092,2008-12-08
1261128,2008-09-24
1261132,2009-04-20
1261133,2012-05-07
1261134,2007-07-12
1261135,2013-05-12
1261141,2010-07-22
1261145,2011-05-03
1261146,2009-01-05
1261151,2013-10-27
1261176,2012-07-21
1261181,2005-07-13
1261310,2005-10-10
1261354,2005-12-08
1261355,2009-12-29
1261374,2009-04-26
1261380,2007-03-23
1261386,2007-08-02
1261437,2008-09-30
1261444,2008-07-03
1261480,2010-09-24
1261490,2008-04-07
1261510,2010-11-05
1261563,2005-12-26
1261626,2010-04-24
1261650,2008-09-22
1261706,2007-09-12
1261719,2005-05-20
1261732,2009-01-26
1261734,2010-12-13
1262917,2007-11-15
1262918,2011-10-31
1262925,2006-09-07
1262928,2012-03-25
1262943,2011-09-28
1262946,2008-09-22
1262961,2007-09-06
1263218,2012-06-01
1263321,2012-05-11
1264200,2006-11-10
1264209,2011-10-19
1264218,2008-10-30
1264223,2005-08-19
1264235,2009-03-23
1264239,2010-03-19
1264241,2011-01-01
1264243,2012-08-10
1264245,2012-10-04
1264392,2010-07-13
1265069,2012-08-29
1265089,2006-08-11
1265094,2006-07-12
1265097,2010-03-30
1265182,2011-06-01
