,num_subscriptions,num_subscriptions_annual,num_subscriptions_monthly,res_subscriptions_length,res_subscriptions_length_ann,res_subscriptions_length_mon,num_ccl_mon,num_ccl_ann,num_rnl_a2a,num_rnl_a2m,num_rnl_m2a,num_rnl_m2m,num_rtn_a2a,num_rtn_a2m,num_rtn_m2a,num_rtn_m2m,num_new_mon,num_new_ann
2017-08-26,942.0,568.0,374.0,111.20276008492569,173.92605633802816,15.943850267379679,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-27,937.0,571.0,366.0,112.30416221985058,173.94045534150612,16.1448087431694,3.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-08-28,951.0,573.0,378.0,111.9453207150368,174.891797556719,16.526455026455025,2.0,2.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-08-29,935.0,570.0,365.0,114.00320855614973,176.09122807017545,17.043835616438358,1.0,1.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0
2017-08-30,942.0,570.0,372.0,113.77070063694268,177.01754385964912,16.86021505376344,1.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0
2017-08-31,930.0,568.0,362.0,114.71935483870968,177.28169014084506,16.555248618784532,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-01,942.0,570.0,372.0,113.86411889596603,177.58947368421053,16.22043010752688,1.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-09-02,937.0,568.0,369.0,114.57844183564568,178.5,16.18428184281843,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-09-03,943.0,569.0,374.0,114.09225874867444,178.47451669595782,16.141711229946523,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-09-04,949.0,570.0,379.0,113.38356164383562,177.80526315789473,16.496042216358838,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-09-05,944.0,571.0,373.0,113.79343220338983,177.13660245183888,16.82573726541555,1.0,4.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-06,940.0,569.0,371.0,114.87127659574467,178.6871704745167,16.997304582210244,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,3.0,1.0
2017-09-07,943.0,572.0,371.0,115.38706256627783,179.36363636363637,16.749326145552562,5.0,0.0,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-08,940.0,575.0,365.0,116.99574468085106,180.61565217391305,16.77260273972603,2.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0
2017-09-09,942.0,573.0,369.0,117.27707006369427,182.1588132635253,16.525745257452574,1.0,1.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-09-10,938.0,570.0,368.0,117.03731343283582,182.11228070175437,16.241847826086957,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-09-11,944.0,570.0,374.0,116.50211864406779,182.39649122807018,16.074866310160427,2.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-09-12,944.0,570.0,374.0,116.67161016949153,182.68070175438598,16.06951871657754,2.0,1.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-13,937.0,568.0,369.0,117.22411953041622,182.96478873239437,16.02981029810298,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-14,937.0,573.0,364.0,118.44290288153682,183.57242582897032,15.917582417582418,3.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-09-15,933.0,570.0,363.0,118.27867095391211,183.53333333333333,15.81267217630854,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-16,942.0,577.0,365.0,119.74416135881104,185.421143847487,15.92054794520548,1.0,2.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0,6.0
2017-09-17,939.0,576.0,363.0,119.87646432374866,185.37673611111111,15.942148760330578,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0
2017-09-18,937.0,580.0,357.0,120.8580576307364,185.6293103448276,15.627450980392156,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-09-19,947.0,580.0,367.0,120.21013727560718,186.52241379310345,15.411444141689373,1.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-09-20,944.0,579.0,365.0,120.33792372881356,186.4749568221071,15.424657534246576,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-21,948.0,581.0,367.0,120.83649789029536,187.35628227194493,15.528610354223433,4.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,3.0
2017-09-22,943.0,579.0,364.0,120.86638388123012,187.0,15.67032967032967,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-23,941.0,583.0,358.0,121.90754516471839,187.23499142367066,15.522346368715084,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0
2017-09-24,946.0,585.0,361.0,121.70824524312897,187.5025641025641,15.088642659279778,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-09-25,954.0,587.0,367.0,120.88574423480084,187.11413969335604,14.956403269754768,3.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-09-26,957.0,590.0,367.0,121.46081504702194,187.6491525423729,15.054495912806539,4.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,2.0
2017-09-27,953.0,591.0,362.0,122.44386149003148,188.1912013536379,15.104972375690608,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0
2017-09-28,963.0,592.0,371.0,121.17445482866043,187.49324324324326,15.350404312668463,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-29,954.0,594.0,360.0,122.81656184486373,187.7138047138047,15.73611111111111,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0
2017-09-30,960.0,595.0,365.0,122.334375,187.63025210084032,15.893150684931507,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-10-01,956.0,595.0,361.0,122.24372384937239,186.63025210084032,16.121883656509695,2.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-02,955.0,597.0,358.0,123.62198952879581,188.07370184254606,16.14245810055866,1.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-10-03,962.0,599.0,363.0,124.13097713097713,189.5041736227045,16.25619834710744,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,5.0
2017-10-04,963.0,600.0,363.0,124.22845275181724,189.41,16.490358126721762,6.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-10-05,957.0,601.0,356.0,125.16718913270637,189.3144758735441,16.873595505617978,2.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-10-06,951.0,597.0,354.0,125.32071503680336,189.57621440536013,16.95762711864407,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-07,949.0,599.0,350.0,125.65753424657534,189.1686143572621,16.962857142857143,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0
2017-10-08,952.0,604.0,348.0,127.19117647058823,190.85264900662253,16.698275862068964,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0
2017-10-09,955.0,605.0,350.0,128.07958115183246,192.56363636363636,16.614285714285714,3.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0
2017-10-10,950.0,601.0,349.0,128.08526315789473,192.8386023294509,16.57593123209169,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-10-11,955.0,605.0,350.0,128.2544502617801,192.9900826446281,16.354285714285716,4.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0
2017-10-12,958.0,611.0,347.0,129.482254697286,193.6988543371522,16.40922190201729,3.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0
2017-10-13,957.0,611.0,346.0,129.74921630094045,193.89689034369886,16.471098265895954,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0
2017-10-14,957.0,612.0,345.0,129.39916405433647,193.1797385620915,16.257971014492753,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-15,957.0,611.0,346.0,129.08254963427376,193.09328968903438,16.046242774566473,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-16,961.0,611.0,350.0,128.7773152965661,193.291325695581,16.154285714285713,1.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-10-17,957.0,610.0,347.0,129.09404388714734,193.25737704918032,16.29971181556196,1.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-10-18,954.0,611.0,343.0,129.49895178197065,193.14075286415712,16.131195335276967,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0
2017-10-19,966.0,613.0,353.0,128.53623188405797,193.30505709624796,16.062322946175637,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0
2017-10-20,966.0,617.0,349.0,129.38302277432712,193.43111831442462,16.15186246418338,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,3.0
2017-10-21,968.0,618.0,350.0,129.2737603305785,193.30906148867314,16.205714285714286,3.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-10-22,966.0,620.0,346.0,129.5983436853002,192.82258064516128,16.30635838150289,3.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-10-23,964.0,623.0,341.0,130.23651452282158,192.66131621187802,16.187683284457478,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0
2017-10-24,968.0,624.0,344.0,129.4111570247934,191.94070512820514,15.98546511627907,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0
2017-10-25,972.0,625.0,347.0,128.99794238683128,191.8064,15.870317002881844,2.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-10-26,970.0,622.0,348.0,128.7237113402062,191.7266881028939,16.114942528735632,3.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0
2017-10-27,964.0,621.0,343.0,129.16390041493776,191.6231884057971,16.081632653061224,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-28,968.0,621.0,347.0,128.47520661157026,191.21256038647343,16.19884726224784,5.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-29,962.0,622.0,340.0,129.43035343035342,191.08360128617363,16.641176470588235,3.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0
2017-10-30,966.0,624.0,342.0,129.8447204968944,191.82051282051282,16.76608187134503,5.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0
2017-10-31,951.0,624.0,327.0,131.67928496319664,191.99358974358975,16.584097859327215,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-11-01,959.0,622.0,337.0,129.91240875912408,191.60771704180064,16.041543026706233,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-02,964.0,628.0,336.0,131.2551867219917,192.86624203821657,16.101190476190474,0.0,0.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,2.0
2017-11-03,964.0,625.0,339.0,130.6732365145228,192.7872,16.156342182890857,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-04,965.0,626.0,339.0,130.4,192.06549520766774,16.52802359882006,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-11-05,967.0,628.0,339.0,130.71664943123062,192.20541401273886,16.80825958702065,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2.0,2.0
2017-11-06,966.0,628.0,338.0,130.203933747412,191.20541401273886,16.86390532544379,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-07,964.0,629.0,335.0,130.10892116182572,190.48489666136726,16.746268656716417,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-08,960.0,630.0,330.0,130.15729166666668,189.76507936507937,16.36060606060606,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-09,963.0,631.0,332.0,129.42471443406023,189.0459587955626,16.10843373493976,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-10,961.0,629.0,332.0,129.0468262226847,188.64387917329094,16.1355421686747,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-11-11,959.0,628.0,331.0,128.60479666319083,187.94267515923568,16.02416918429003,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-12,959.0,630.0,329.0,128.97601668404587,188.0920634920635,15.775075987841944,3.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-13,958.0,629.0,329.0,128.81524008350732,187.97138314785374,15.717325227963526,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-11-14,954.0,630.0,324.0,129.69706498951783,188.41746031746032,15.518518518518519,2.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-11-15,953.0,630.0,323.0,129.82791185729275,188.5793650793651,15.235294117647058,2.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-11-16,958.0,629.0,329.0,128.6409185803758,187.87758346581876,15.389057750759878,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0
2017-11-17,957.0,630.0,327.0,128.54545454545453,187.16190476190476,15.614678899082568,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-11-18,958.0,631.0,327.0,128.15031315240083,186.44690966719492,15.65749235474006,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0
2017-11-19,966.0,630.0,336.0,126.9896480331263,186.32222222222222,15.741071428571429,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-11-20,962.0,630.0,332.0,126.86798336798337,185.32222222222222,15.94578313253012,2.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-11-21,963.0,629.0,334.0,126.88369678089305,185.77901430842607,15.970059880239521,2.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-11-22,961.0,628.0,333.0,126.88137356919876,185.656050955414,16.03903903903904,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-11-23,960.0,629.0,331.0,126.65208333333334,184.9443561208267,15.879154078549849,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-11-24,976.0,632.0,344.0,125.72745901639344,185.3876582278481,16.11918604651163,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,9.0,3.0
2017-11-25,985.0,632.0,353.0,124.55736040609138,184.96677215189874,16.402266288951843,2.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0
2017-11-26,996.0,634.0,362.0,123.91767068273093,185.11829652996846,16.73204419889503,1.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0
2017-11-27,989.0,631.0,358.0,124.10111223458038,184.99366085578447,16.773743016759777,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-11-28,993.0,633.0,360.0,123.65458207452166,184.56872037914692,16.54722222222222,5.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-11-29,992.0,634.0,358.0,123.89112903225806,184.43375394321765,16.6731843575419,3.0,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0
2017-11-30,995.0,633.0,362.0,123.75477386934674,184.87993680884676,16.870165745856355,1.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,2.0
2017-12-01,991.0,631.0,360.0,123.63773965691222,184.46275752773374,17.025,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-12-02,992.0,630.0,362.0,122.90120967741936,183.75396825396825,16.997237569060772,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-12-03,998.0,631.0,367.0,122.41482965931864,183.6244057052298,17.174386920980925,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,2.0
2017-12-04,1000.0,632.0,368.0,122.352,183.49367088607596,17.347826086956523,1.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-12-05,998.0,632.0,366.0,122.37875751503006,183.0727848101266,17.57377049180328,2.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-12-06,993.0,630.0,363.0,122.34441087613293,182.65079365079364,17.68044077134986,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-12-07,987.0,629.0,358.0,122.64741641337386,182.5214626391097,17.449720670391063,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-12-08,985.0,629.0,356.0,122.46091370558375,182.1033386327504,17.081460674157302,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-12-09,989.0,627.0,362.0,121.29322548028311,181.6810207336523,16.69889502762431,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-12-10,993.0,629.0,364.0,120.90030211480362,181.27027027027026,16.57967032967033,2.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-12-11,992.0,628.0,364.0,120.37600806451613,180.55732484076432,16.546703296703296,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-12-12,989.0,628.0,361.0,120.30232558139535,180.14012738853503,16.20775623268698,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-12-13,992.0,627.0,365.0,119.29637096774194,179.42583732057417,16.005479452054793,2.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0
2017-12-14,991.0,629.0,362.0,119.73158425832493,179.57551669316376,15.748618784530386,0.0,0.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-12-15,990.0,627.0,363.0,119.07777777777778,179.1451355661882,15.325068870523417,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-12-16,1001.0,629.0,372.0,118.3886113886114,179.32432432432432,15.35483870967742,1.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-12-17,995.0,627.0,368.0,118.4502512562814,178.89314194577352,15.467391304347826,2.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-12-18,991.0,627.0,364.0,118.55196770938446,178.4768740031898,15.32967032967033,3.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-19,992.0,625.0,367.0,117.8850806451613,178.0448,15.43324250681199,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20,986.0,625.0,361.0,117.920892494929,177.0448,15.5595567867036,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-21,989.0,627.0,362.0,117.71486349848331,176.68261562998404,15.58011049723757,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-12-22,989.0,629.0,360.0,117.77856420626895,176.28775834658188,15.55,3.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-12-23,984.0,628.0,356.0,117.96341463414635,176.14968152866243,15.320224719101123,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-12-24,986.0,628.0,358.0,117.42190669371196,175.7324840764331,15.134078212290502,9.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-25,976.0,627.0,349.0,117.97540983606558,175.01116427432217,15.507163323782235,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-26,977.0,630.0,347.0,118.53633572159673,174.92539682539683,16.15850144092219,2.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0
2017-12-27,966.0,630.0,336.0,119.1728778467909,173.92539682539683,16.511904761904763,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-28,970.0,632.0,338.0,118.8360824742268,173.53639240506328,16.556213017751478,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-12-29,973.0,632.0,341.0,118.2764645426516,173.1155063291139,16.639296187683286,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0
2017-12-30,977.0,631.0,346.0,117.72773797338792,172.96830427892235,16.985549132947977,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0
2017-12-31,960.0,630.0,330.0,118.79479166666667,172.24126984126985,16.76060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,975.0,630.0,345.0,116.47487179487179,171.24126984126985,16.466666666666665,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,2.0,0.0
2018-01-02,980.0,632.0,348.0,116.12244897959184,170.86075949367088,16.71264367816092,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,3.0,0.0
2018-01-03,992.0,639.0,353.0,117.2288306451613,172.58059467918622,17.03116147308782,1.0,2.0,3.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,2.0,3.0
2018-01-04,989.0,635.0,354.0,117.5015166835187,173.23779527559054,17.5225988700565,2.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,1.0
2018-01-05,988.0,634.0,354.0,117.44331983805668,173.08675078864354,17.78813559322034,1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-01-06,988.0,636.0,352.0,117.91093117408907,173.27201257861634,17.883522727272727,1.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-01-07,987.0,639.0,348.0,119.11043566362716,174.32707355242567,17.721264367816094,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-08,987.0,635.0,352.0,119.17629179331307,175.5716535433071,17.44034090909091,0.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0
2018-01-09,988.0,631.0,357.0,118.7914979757085,176.27099841521394,17.19607843137255,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0
2018-01-10,995.0,634.0,361.0,118.51658291457287,176.17350157728706,17.257617728531855,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,2.0
2018-01-11,992.0,632.0,360.0,118.1945564516129,175.72784810126583,17.191666666666666,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-01-12,989.0,631.0,358.0,117.8412537917088,175.00475435816165,17.08659217877095,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0
2018-01-13,997.0,631.0,366.0,116.7432296890672,174.62123613312204,16.959016393442624,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,0.0
2018-01-14,1001.0,634.0,367.0,116.76123876123876,174.53154574132492,16.96185286103542,1.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,0.0
2018-01-15,998.0,631.0,367.0,117.09318637274549,175.55784469096673,16.572207084468666,0.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16,1005.0,629.0,376.0,116.19004975124378,175.69475357710652,16.64627659574468,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0
2018-01-17,996.0,628.0,368.0,117.22289156626506,176.13853503184714,16.682065217391305,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
2018-01-18,993.0,629.0,364.0,117.90533736153071,176.60572337042925,16.46978021978022,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0
2018-01-19,1001.0,630.0,371.0,117.18181818181819,176.48888888888888,16.471698113207548,1.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,2.0,0.0
2018-01-20,1000.0,632.0,368.0,117.748,176.67088607594937,16.554347826086957,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0
2018-01-21,1009.0,636.0,373.0,117.63330029732408,176.8679245283019,16.632707774798927,1.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0
2018-01-22,1011.0,635.0,376.0,117.60138476755688,177.2976377952756,16.784574468085108,0.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,1.0,1.0
2018-01-23,1004.0,633.0,371.0,118.30278884462152,178.01105845181675,16.428571428571427,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,1009.0,633.0,376.0,117.81268582755203,178.19431279620852,16.159574468085108,2.0,4.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0
